"","sample.id","band","band2","long","lat","country","location","pop2","pop3","gps","zone","sort.column.snps","sex","tarsus.mean","rwl.mean","bill.length.mean","bill.depth.mean","bill.width.mean","tail.mean","weight","c2.pointedness","c3.convexity","b.total.bright","b.avg.bright","b.hue","b.chrom","r.total.bright","r.avg.bright","r.hue","r.chrom","t.total.bright","t.avg.bright","t.hue","t.chrom","v.total.bright","v.avg.bright","v.hue","v.chrom","carbon.ratio","mate.id"
"343","1310","1310_g_Hokkaido_Japan","1310",142.525039,42.309632,"Japan","hokkaido","hokkaido","hokkaido","racehorses","gutturalis",343,"m",10.25,120.1666667,5.65,2.75,4.666666667,92.16666667,16.55,0.323489294,0.688700106,96631.705,48.38843515,626.8,0.313454156,157478.1383,78.8573552,613.1333333,0.301307762,29673.67123,14.8591243,660.1233333,0.506872596,107173.294,53.66714772,610.4333333,0.333559075,NA,NA
"344","1311","1311_g_Hokkaido_Japan","1311",142.525039,42.309632,"Japan","hokkaido","hokkaido","hokkaido","racehorses","gutturalis",344,"f",10.36666667,119,5.366666667,2.4,4.75,84.66666667,10.73,0.270601445,0.703160174,138694.4273,69.45139075,661.16,0.296568898,149473.258,74.84890235,661.16,0.3131481,33598.23503,16.82435405,660.02,0.452040568,76571.67967,38.34335487,644.1066667,0.378773412,NA,NA
"345","1312","1312_g_Hokkaido_Japan","1312",142.525039,42.309632,"Japan","hokkaido","hokkaido","hokkaido","racehorses","gutturalis",345,"f",10.83333333,115.3333333,5.5,2.9,4.35,76,17.82,0.285416003,0.540522732,144904.1033,72.56089301,643.46,0.304351879,125324.9183,62.75659406,643.46,0.333424191,28377.99247,14.2103117,687.04,0.517588249,71249.48167,35.67825822,645.1233333,0.407414379,NA,NA
"346","1313","1313_tg_Lun.Bridge_mongolia","1313",105.211692,47.866496,"mongolia","lun.bridge","lun.bridge","lun.bridge","bridge","tg",346,"f",10.51666667,119.8333333,5.466666667,2.8,4.633333333,87.41666667,20.58,0.346208718,0.475621994,91871.21133,46.00461259,640.48,0.388301416,95873.52733,48.00877683,677.43,0.357466964,45984.079,23.02657937,661.0933333,0.45928831,66294.499,33.19704507,644.81,0.442472429,NA,NA
"347","1314","1314_tg_Lun.Bridge_mongolia","1314",105.211692,47.866496,"mongolia","lun.bridge","lun.bridge","lun.bridge","bridge","tg",347,"f",10.53333333,118,5.5,2.9,4.25,99.75,18.93,0.282915016,0.814564294,48972.6656,24.52311748,610.18,0.451881854,39964.83833,20.01243782,642.0366667,0.502435645,32094.20887,16.07121125,627.8066667,0.496097503,34816.12647,17.43421456,644.42,0.537173347,NA,NA
"348","1315","1315_tg_Lun.Bridge_mongolia","1315",105.211692,47.866496,"mongolia","lun.bridge","lun.bridge","lun.bridge","bridge","tg",348,"f",11,122,5.716666667,2.833333333,4.25,87.25,23.15,0.327770555,0.726956928,73029.85433,36.56978184,610.18,0.420863856,75249.605,37.68132449,627.1133333,0.445842413,29398.34253,14.72125315,626.7933333,0.481947791,66253.485,33.17650726,627.1133333,0.429347464,NA,NA
"349","1316","1316_tg_Lun.Bridge_mongolia","1316",105.211692,47.866496,"mongolia","lun.bridge","lun.bridge","lun.bridge","bridge","tg",349,"m",10.53333333,121,5.533333333,2.816666667,4.566666667,112.8333333,16.43,0.333686146,0.593163153,58720.187,29.4041998,610.82,0.438849657,48161.05137,24.11670073,610.18,0.4887939,30003.54297,15.02430795,659.3933333,0.429154984,38391.7457,19.22470991,651.0566667,0.470117487,NA,NA
"350","1317","1317_tg_Lun.Bridge_mongolia","1317",105.211692,47.866496,"mongolia","lun.bridge","lun.bridge","lun.bridge","bridge","tg",350,"f",10.3,120.1666667,5.4,2.533333333,4.333333333,98.16666667,17.19,0.329643579,0.661362151,47747.38963,23.90955916,643.02,0.441412077,60242.871,30.16668553,643.4066667,0.445278424,17970.69697,8.998846753,666.7266667,0.493754111,41211.7037,20.63680706,626.02,0.476842602,NA,NA
"351","1318","1318_tg_Lun.Bridge_mongolia","1318",105.211692,47.866496,"mongolia","lun.bridge","lun.bridge","lun.bridge","bridge","tg",351,"m",10.63333333,120,5.216666667,2.916666667,4.433333333,91.91666667,18.3,0.366475799,0.594985198,53504.536,26.79245669,644.4866667,0.460569234,34817.12793,17.43471604,658.4466667,0.509022175,35122.83533,17.58779937,645.1133333,0.483544016,27091.2143,13.56595608,675.0533333,0.515454604,NA,NA
"352","1319","1319_tg_Lun.Bridge_mongolia","1319",105.211692,47.866496,"mongolia","lun.bridge","lun.bridge","lun.bridge","bridge","tg",352,"m",10.81666667,118.8333333,6.133333333,2.633333333,4.716666667,100.4166667,16.13,0.29990398,0.691166858,26574.9032,13.30741272,672.0966667,0.524639187,29323.45347,14.68375236,693.02,0.534626969,24567.9174,12.30241232,681.06,0.515323361,22749.02993,11.39160237,686.73,0.543819103,-18.4234,NA
"353","132","VN96131","VN96131",92.867796,56.357935,"russia","krasnoyarsk","krasnoyarsk_kansk","krasnoyarsk_kansk","pig.farm","rustica",353,"m",10.86666667,123.3333333,4.833333333,2.8,3.933333333,117,17.21,0.203746624,0.657278279,58011.50033,29.04932415,610.18,0.365806551,96805.77967,48.47560324,633.1066667,0.347853714,28124.18137,14.08321551,658.0766667,0.497043255,85724.00033,42.92638975,598.1266667,0.393499405,NA,"VN96130"
"354","1320","1320_tg_Lun.Bridge_mongolia","1320",105.211692,47.866496,"mongolia","lun.bridge","lun.bridge","lun.bridge","bridge","tg",354,"m",10.98333333,120.8333333,5.733333333,2.733333333,4.633333333,109.5,15.17,0.368772181,0.486418719,31815.59087,15.93169297,661.7866667,0.48752845,25801.1209,12.91994036,671.47,0.501213404,20293.86617,10.16217635,677.1133333,0.495163473,18727.5656,9.377849574,679.6866667,0.519756461,-20.6454,NA
"355","1321","1321_tg_Lun.Bridge_mongolia","1321",105.211692,47.866496,"mongolia","lun.bridge","lun.bridge","lun.bridge","bridge","tg",355,"f",11.33333333,119.1666667,5.4,2.6,4.45,80.91666667,20.8,0.504296253,0.479669536,37229.8816,18.64290516,655.7533333,0.48686388,44260.85763,22.16367433,617.7366667,0.478098614,19734.93557,9.88229122,648.4266667,0.506985157,49298.17933,24.68611884,631.7366667,0.449588029,-20.9504,NA
"356","1322","1322_tg_Lun.Bridge_mongolia","1322",105.211692,47.866496,"mongolia","lun.bridge","lun.bridge","lun.bridge","bridge","tg",356,"m",10.93333333,122.5,6.183333333,2.866666667,4.916666667,116.6666667,16.91,NA,NA,39531.3536,19.79536985,673.1066667,0.479719904,28698.70143,14.37090708,691.47,0.496197299,22726.77487,11.38045812,692.09,0.479117289,31218.18017,15.63253889,692.09,0.493973797,-21.552,NA
"357","1323","1323_tg_Lun.Bridge_mongolia","1323",105.211692,47.866496,"mongolia","lun.bridge","lun.bridge","lun.bridge","bridge","tg",357,"m",10.8,126.8333333,5.4,2.833333333,4.65,117,16.28,0.389320718,0.543842804,90139.17,45.13729094,553.1766667,0.37621484,68481.90433,34.29239075,645.0866667,0.418748531,27677.82607,13.85970259,610.18,0.496682222,55845.79833,27.96484644,619.4566667,0.469202916,-21.3935,NA
"358","1324","1324_tg_Lun.Bridge_mongolia","1324",105.211692,47.866496,"mongolia","lun.bridge","lun.bridge","lun.bridge","bridge","tg",358,"m",10.78333333,119,5.9,2.833333333,4.75,107.5,16.44,0.298633776,0.562418587,54562.322,27.32214422,643.7866667,0.444934206,39068.94293,19.56381719,660.4,0.434881742,35973.64477,18.01384315,661.16,0.46914353,30977.8968,15.51221673,667.04,0.4881234,-22.7379,NA
"359","1325","1325_tg_Lun.Bridge_mongolia","1325",105.211692,47.866496,"mongolia","lun.bridge","lun.bridge","lun.bridge","bridge","tg",359,"m",10.31666667,119.8333333,6.25,2.966666667,4.233333333,103.4166667,15.64,0.356283161,0.490776958,47057.94383,23.56431839,610.5,0.434121451,58565.04633,29.32651294,591.7833333,0.46047179,25646.05913,12.84229301,660.02,0.515809461,53008.178,26.54390486,642.39,0.423022845,NA,NA
"360","1326","1326_tg_Lun.Bridge_mongolia","1326",105.211692,47.866496,"mongolia","lun.bridge","lun.bridge","lun.bridge","bridge","tg",360,"m",11,120.3333333,5.616666667,2.7,4.433333333,107.6666667,17.37,0.297308397,0.524765985,34186.12083,17.11873852,643.7866667,0.481622996,25416.23927,12.72721045,648.1266667,0.501367949,22903.94913,11.46917833,679.7933333,0.501929189,25459.1414,12.74869374,676.12,0.50827874,NA,NA
"361","1327","1327_tg_Dashinchilin_mongolia","1327",104.03992,47.83285,"mongolia","dashinchilin","dashinchilin","dashinchilin","elephant","tg",361,"f",10.66666667,120.1666667,5.666666667,2.633333333,4.966666667,89,18.87,0.339854221,0.521182652,50645.8607,25.36097181,645.1233333,0.428193041,36916.6521,18.48605513,661.4733333,0.494192032,18202.91463,9.115130012,671.1,0.509103968,22776.9651,11.40559094,670.4766667,0.50106983,NA,NA
"362","1328","1328_tg_Dashinchilin_mongolia","1328",104.03992,47.83285,"mongolia","dashinchilin","dashinchilin","dashinchilin","elephant","tg",362,"f",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"363","1329","1329_tg_Dashinchilin_mongolia","1329",104.03992,47.83285,"mongolia","dashinchilin","dashinchilin","dashinchilin","elephant","tg",363,"m",10.56666667,117.6666667,5.883333333,2.716666667,4.566666667,101.8333333,16.06,0.31159371,0.777304897,35224.2417,17.63857872,644.1066667,0.446405273,51314.136,25.69561142,670.4066667,0.424220346,28590.06313,14.31650633,672.0933333,0.483421836,28153.25397,14.09777364,670.79,0.522627598,NA,NA
"364","133","VN96132","VN96132",92.867796,56.357935,"russia","krasnoyarsk","krasnoyarsk_kansk","krasnoyarsk_kansk","pig.farm","rustica",364,"m",10.7,131.6666667,5.416666667,2.933333333,4.75,116.25,18.85,0.308020925,0.38540463,82706.4,41.41532298,645.4366667,0.350187767,102642.392,51.39829344,660.4933333,0.332491389,24366.7049,12.20165493,681.0766667,0.493101348,107518.0177,53.83976849,603.0966667,0.344834215,NA,NA
"365","1330","1330_tg_Dashinchilin_mongolia","1330",104.03992,47.83285,"mongolia","dashinchilin","dashinchilin","dashinchilin","elephant","tg",365,"m",10.5,122.8333333,5.933333333,2.516666667,4.316666667,108.5833333,16.33,0.336318474,0.501780872,35511.06733,17.78220698,676.08,0.495235865,33038.09457,16.54386308,649.4133333,0.50270372,24315.27093,12.17589932,657.1466667,0.51389803,28834.50327,14.43891,663.4533333,0.524324745,NA,NA
"366","1331","1331_tg_Dashinchilin_mongolia","1331",104.03992,47.83285,"mongolia","dashinchilin","dashinchilin","dashinchilin","elephant","tg",366,"m",11.05,128,5.633333333,2.716666667,4.533333333,103.6666667,17.13,0.29155293,0.472465169,82018.88,41.07104657,583.8333333,0.37972188,47224.66033,23.64780187,616.8233333,0.440664162,28674.57413,14.3588253,675.1033333,0.468220456,29606.3043,14.82539024,678.75,0.509698909,NA,NA
"367","1332","1332_tg_Dashinchilin_mongolia","1332",104.03992,47.83285,"mongolia","dashinchilin","dashinchilin","dashinchilin","elephant","tg",367,"f",10.46666667,116.6666667,5.566666667,2.75,4.433333333,86.5,18.04,0.32943681,0.81736643,92006.019,46.07211768,632.1166667,0.351732265,77811.01,38.96395093,659.3533333,0.390618416,40961.47717,20.51150584,665.09,0.480693445,58035.79967,29.06149207,610.0166667,0.422980941,NA,NA
"368","1333","1333_tg_Dashinchilin_mongolia","1333",104.07368,47.858202,"mongolia","dashinchilin","dashinchilin","dashinchilin","wet.shoes","tg",368,"f",11.08333333,123.5,5.433333333,2.883333333,4.733333333,90.25,22.38,0.311425499,0.46460874,48904.272,24.4888693,643.4,0.43547346,75084.24433,37.59851995,603.0533333,0.40330519,33275.24203,16.66261494,636.49,0.476298331,36862.16337,18.45876984,609.02,0.470240955,-20.8707,NA
"369","1334","1334_tg_Dashinchilin_mongolia","1334",104.07368,47.858202,"mongolia","dashinchilin","dashinchilin","dashinchilin","wet.shoes","tg",369,"f",11.05,119.5,5,2.933333333,4.266666667,80.5,21.71,0.365023666,0.799291684,48989.929,24.53176214,610.18,0.437248769,40930.03477,20.49576102,610.5,0.462551587,29111.82957,14.57778146,635.0433333,0.466652077,43065.21467,21.56495477,610.5,0.450219183,-20.9631,NA
"370","1335","1335_tg_Dashinchilin_mongolia","1335",104.07368,47.858202,"mongolia","dashinchilin","dashinchilin","dashinchilin","wet.shoes","tg",370,"f",10.76666667,119.6666667,5.683333333,2.566666667,4.266666667,102.4166667,20.24,0.382958767,0.548324446,64733.181,32.41521332,608.4666667,0.421832572,53558.42467,26.8194415,648.77,0.436067545,29223.87987,14.63389077,688.4766667,0.487049152,42456.90027,21.26034064,676.06,0.44816553,-19.657,NA
"371","1336","1336_tg_Dashinchilin_mongolia","1336",104.07368,47.858202,"mongolia","dashinchilin","dashinchilin","dashinchilin","wet.shoes","tg",371,"f",10.65,119.8333333,5.833333333,2.533333333,4.4,91.58333333,21.09,0.310501053,0.588008789,28438.35923,14.24054043,643.0933333,0.442211282,57861.16833,28.97404523,609.4066667,0.403269481,20874.63973,10.45299937,626.7933333,0.455325762,46581.52867,23.32575296,660.02,0.453165044,-20.8727,NA
"372","1337","1337_tg_Dashinchilin_mongolia","1337",104.07368,47.858202,"mongolia","dashinchilin","dashinchilin","dashinchilin","wet.shoes","tg",372,"m",10.86666667,120.1666667,5.733333333,2.716666667,4.383333333,92.16666667,16.68,0.306431708,0.645799528,69960.638,35.0328683,599.45,0.423369147,64636.322,32.36671107,639.74,0.417792831,24739.027,12.38809564,636.8,0.484223041,39685.36083,19.87248915,632.4,0.479670519,-20.0821,NA
"373","1338","1338_tg_Dashinchilin_mongolia","1338",104.07368,47.858202,"mongolia","dashinchilin","dashinchilin","dashinchilin","wet.shoes","tg",373,"m",10.5,117.1666667,5.233333333,2.783333333,4.433333333,110.3333333,17.25,0.365352253,0.540153063,41543.465,20.80293691,626.7933333,0.468625087,35003.1342,17.52785889,650.7433333,0.478023999,25742.97603,12.89082425,626.7933333,0.4533298,25349.20627,12.6936436,659.7066667,0.493899855,-19.613,NA
"374","1339","1339_tg_Ugii.Lake_mongolia","1339",102.772322,47.7509,"mongolia","ugii.lake","ugii.lake","ugii.lake","optimism","tg",374,"f",11,116,5.333333333,2.716666667,4.566666667,85.58333333,NA,0.313647851,0.770101055,104724.096,52.44070906,623.0566667,0.303017136,125181.9543,62.68500467,630.4366667,0.324272201,25404.56913,12.72136662,652.79,0.479901874,88240.03667,44.18629778,590.4066667,0.344179821,-23.2356,NA
"375","1340","1340_tg_Ugii.Lake_mongolia","1340",102.772322,47.7509,"mongolia","ugii.lake","ugii.lake","ugii.lake","optimism","tg",375,"f",NA,123,5.8,2.583333333,4.233333333,108.6666667,19.75,0.400254138,0.642135857,36089.18243,18.07169876,610.5,0.484631815,32567.34877,16.30813659,627.1066667,0.486087857,42103.1453,21.08319745,632.81,0.446033075,31957.77397,16.00289132,634.1333333,0.489984325,-22.7583,NA
"376","1341","1341_tg_Ugii.Lake_mongolia","1341",102.772322,47.7509,"mongolia","ugii.lake","ugii.lake","ugii.lake","optimism","tg",376,"f",10.73333333,118.3333333,6.016666667,2.433333333,4.533333333,84.58333333,NA,0.323623623,0.63333972,37159.7926,18.60780801,668.0566667,0.502455649,35293.43363,17.67322666,636.4066667,0.527610432,16089.37143,8.056770873,669.82,0.5209595,25997.31923,13.0181869,664.7733333,0.545509014,-21.9179,NA
"377","1342","1342_tg_Ugii.Lake_mongolia","1342",102.772322,47.7509,"mongolia","ugii.lake","ugii.lake","ugii.lake","optimism","tg",377,"m",11.15,121,5.033333333,2.733333333,4.233333333,91.33333333,NA,0.323361209,0.670401273,58065.364,29.07629644,626.7933333,0.420557667,60747.32967,30.41929377,605.7266667,0.409625078,28109.00453,14.07561569,650.7466667,0.472905791,38991.8809,19.52522829,610.5,0.493167471,-22.77,"1343"
"378","1343","1343_tg_Ugii.Lake_mongolia","1343",102.772322,47.7509,"mongolia","ugii.lake","ugii.lake","ugii.lake","optimism","tg",378,"f",11.01666667,118.3333333,5.25,2.65,4.1,84.16666667,NA,0.41411405,0.4816148,56711.99267,28.39859422,625.7066667,0.382313767,57103.035,28.59440911,626.7933333,0.440302266,31419.07513,15.73313727,610.18,0.444440811,41821.92767,20.9423774,643.0933333,0.416562313,-22.0966,"1342"
"379","1344","1344_tg_Ugii.Lake_mongolia","1344",102.772322,47.7509,"mongolia","ugii.lake","ugii.lake","ugii.lake","optimism","tg",379,"f",10.73333333,123,6.083333333,2.933333333,4.333333333,NA,NA,0.376726435,0.370678283,62060.22933,31.07672976,609.7933333,0.429267653,89963.60133,45.04937473,615.7766667,0.36250353,28563.9992,14.30345478,609.7933333,0.474012935,59281.94167,29.68549908,610.5,0.403498601,-22.8653,NA
"380","1345","1345_tg_Kharkhonh_mongolia","1345",102.856199,47.191711,"mongolia","kharkhonh","kharkhonh","kharkhonh","mud","tg",380,"m",10.8,118.8333333,5.8,2.85,4.8,88.58333333,17.01,0.329883054,0.586640674,96864.70867,48.505112,634.1333333,0.340176385,73510.68033,36.810556,629.4266667,0.379724744,44712.26133,22.38971524,610.18,0.410370249,35752.91817,17.90331405,659.7066667,0.505420963,NA,NA
"381","1346","1346_tg_Kharkhonh_mongolia","1346",102.856199,47.191711,"mongolia","kharkhonh","kharkhonh","kharkhonh","mud","tg",381,"f",10.75,121.8333333,5.7,2.666666667,4.566666667,95.33333333,19.9,0.352555577,0.530545133,47741.77067,23.90674545,631.72,0.448202824,62178.73017,31.13606919,558.7433333,0.405346951,22845.0364,11.43967772,661.7166667,0.529561058,70552.58433,35.3292861,600.4733333,0.404788935,NA,NA
"382","1347","1347_tg_Kharkhonh_mongolia","1347",102.856199,47.191711,"mongolia","kharkhonh","kharkhonh","kharkhonh","mud","tg",382,"m",10.73333333,123,5.5,2.783333333,4.533333333,90.91666667,16.74,0.365168139,0.569410401,57124.20733,28.60501118,596.78,0.435395288,63143.12067,31.61898882,644.72,0.436770538,45780.6639,22.92471903,656.4266667,0.436154074,38551.38273,19.30464834,655.7733333,0.495450153,NA,NA
"383","1348","1348_tg_Kharkhonh_mongolia","1348",102.856199,47.191711,"mongolia","kharkhonh","kharkhonh","kharkhonh","mud","tg",383,"m",10.95,123.5,5.716666667,2.633333333,4.3,111.4166667,16.8,NA,NA,45490.26627,22.77930209,626.4066667,0.483899967,66312.531,33.20607461,659.7066667,0.445842412,32966.32813,16.50792596,667.42,0.47930072,41679.9776,20.87129574,681.08,0.48336119,-22.3256,NA
"384","1349","1349_tg_Kharkhonh_mongolia","1349",102.856199,47.191711,"mongolia","kharkhonh","kharkhonh","kharkhonh","mud","tg",384,"f",11.15,123,5.733333333,2.683333333,4.566666667,93,18.85,0.256494222,0.880305444,61864.595,30.97876565,633.82,0.423743818,56538.129,28.3115318,610.18,0.446930052,30021.76937,15.03343484,689.1666667,0.483556355,32195.58153,16.12197373,610.18,0.498730015,-22.0865,NA
"385","135","VN96133","VN96133",95.840233,56.24782,"russia","kansk","krasnoyarsk_kansk","krasnoyarsk_kansk","die.another.day","rustica",385,"f",11.05,125.1666667,5.666666667,2.516666667,4.075,95.58333333,20.93,0.292899549,0.680688617,130844.206,65.52038358,682.4,0.304545612,114682.902,57.42759239,626.1266667,0.337737085,46095.3086,23.08227772,693.02,0.474037712,86833.19333,43.4818194,601.1066667,0.383352635,NA,NA
"386","1350","1350_tg_Kharkhonh_mongolia","1350",102.856199,47.191711,"mongolia","kharkhonh","kharkhonh","kharkhonh","mud","tg",386,"f",10.56666667,118,6.083333333,2.666666667,4.5,92.5,19.05,0.382517905,0.614222452,43812.882,21.93935003,610.5,0.444115572,49899.12933,24.98704523,610.5,0.449735669,33607.66477,16.829076,636.1766667,0.441204356,34181.13517,17.11624195,626.8,0.476698781,-23.3509,NA
"387","1351","1351_tg_Kharkhonh_mongolia","1351",102.856199,47.191711,"mongolia","kharkhonh","kharkhonh","kharkhonh","mud","tg",387,"f",10.6,113.3333333,5.816666667,2.55,4.4,78.33333333,17.24,0.353063839,0.647724534,91343.24433,45.74023252,576.76,0.367885676,101774.627,50.96375914,651.4133333,0.348551237,34783.0552,17.41765408,692.71,0.487671443,47853.076,23.96248172,666.06,0.462024736,-22.1886,NA
"388","1352","1352_tg_Kharkhonh_mongolia","1352",102.856199,47.191711,"mongolia","kharkhonh","kharkhonh","kharkhonh","mud","tg",388,"m",10.68333333,120.5,5.766666667,2.683333333,4.416666667,92.33333333,16.43,0.335203613,0.704540955,92486.31667,46.31262727,625.7066667,0.32321302,86000.987,43.06509114,619.1266667,0.376866384,38675.65733,19.36687899,643.0933333,0.446372622,44576.59933,22.32178234,623.1333333,0.479661542,-23.01,NA
"389","1353","1353_tg_Kharkhonh_mongolia","1353",102.856199,47.191711,"mongolia","kharkhonh","kharkhonh","kharkhonh","mud","tg",389,"m",10.7,120.1666667,5.133333333,2.933333333,4.333333333,103.5,15.2,0.412812198,0.535709922,87634.567,43.88310816,590.7933333,0.355104756,60228.261,30.15936955,614.7466667,0.427492989,20880.71437,10.45604125,650.4266667,0.471174045,36877.08677,18.46624275,651.73,0.472706747,-21.5765,NA
